t(s), y1(m), y2(m), v1(m/s), v2(m/s), a1(m/s^2), a2(m/s^2)
41.229800000245156,-3076.4116096485677,-8329.5530073202,-96.41282316337362,-404.0530200036736,-0.15871927085534665,-9.8
41.329800000248476,-3086.0536837082127,-8370.007358320578,-96.42861591533699,-405.03302000370047,-0.1571399798660984,-9.8
41.429800000251795,-3095.697329165028,-8410.559709320964,-96.44425152601136,-406.0130200037273,-0.155576403162895,-9.8
41.529800000255115,-3105.3425303832837,-8451.210060321322,-96.45973155898604,-406.99302000375417,-0.15402838438524036,-9.8
41.629800000258435,-3114.9892718828137,-8491.958411321692,-96.47505756229246,-407.973020003781,-0.15249576872844095,-9.8
41.729800000261754,-3124.637538337492,-8532.804762322072,-96.49023106855951,-408.95302000380786,-0.15097840292807874,-9.8
41.829800000265074,-3134.287314573685,-8573.749113322467,-96.50525359516551,-409.9330200038347,-0.1494761352448002,-9.8
41.92980000026839,-3143.9385855687433,-8614.791464322856,-96.52012664439069,-410.91302000386156,-0.14798881544908582,-9.8
42.02980000027171,-3153.5913364494872,-8655.931815323229,-96.53485170356706,-411.8930200038884,-0.1465162948062435,-9.8
42.12980000027503,-3163.245552490725,-8697.170166323613,-96.54943024522747,-412.87302000391526,-0.14505842606151376,-9.8
42.22980000027835,-3172.901219113815,-8738.506517324013,-96.56386372725322,-413.8530200039421,-0.14361506342531172,-9.8
42.32980000028167,-3182.5583218851425,-8779.940868324424,-96.57815359301867,-414.83302000396895,-0.14218606255875876,-9.8
42.42980000028499,-3192.216846514734,-8821.473219324815,-96.59230127153661,-415.8130200039958,-0.14077128055914478,-9.8
42.52980000028831,-3201.876778854785,-8863.103570325204,-96.60630817760092,-416.79302000402265,-0.13937057594566582,-9.8
42.62980000029163,-3211.5381048982626,-8904.831921325607,-96.62017571192803,-417.7730200040495,-0.13798380864528426,-9.8
42.72980000029495,-3221.2008107775314,-8946.658272326022,-96.63390526129656,-418.75302000407635,-0.13661083997874357,-9.8
42.82980000029827,-3230.8648827629204,-8988.582623326447,-96.64749819868648,-419.7330200041032,-0.135251532646679,-9.8
42.92980000030159,-3240.530307261393,-9030.604974326841,-96.66095588341669,-420.71302000413004,-0.13390575071583832,-9.8
43.02980000030491,-3250.1970708151316,-9072.725325327248,-96.67427966128022,-421.6930200041569,-0.13257335960557448,-9.8
43.12980000030823,-3259.8651601002553,-9114.943676327668,-96.68747086467963,-422.67302000418374,-0.13125422607429904,-9.8
43.22980000031155,-3269.534561925453,-9157.260027328099,-96.70053081275903,-423.6530200042106,-0.12994821820627855,-9.8
43.32980000031487,-3279.2052632306772,-9199.674378328526,-96.71346081153743,-424.63302000423744,-0.12865520539831188,-9.8
43.42980000031819,-3288.877251085805,-9242.186729328936,-96.72626215403807,-425.6130200042643,-0.12737505834677698,-9.8
43.52980000032151,-3298.5505126893945,-9284.797080329361,-96.73893612041888,-426.59302000429113,-0.12610764903460137,-9.8
43.62980000032483,-3308.2250353673708,-9327.505431329795,-96.75148397809967,-427.573020004318,-0.1248528507185398,-9.8
43.72980000032815,-3317.900806571775,-9370.31178233024,-96.76390698188939,-428.55302000434483,-0.12361053791643961,-9.8
43.82980000033147,-3327.577813879493,-9413.216133330672,-96.77620637411121,-429.5330200043717,-0.12238058639474403,-9.8
43.92980000033479,-3337.2560449910397,-9456.2184843311,-96.78838338472679,-430.5130200043985,-0.12116287315605234,-9.8
44.029800000338106,-3346.9354877292967,-9499.31883533154,-96.80043923145939,-431.4930200044254,-0.11995727642682574,-9.8
44.129800000341426,-3356.6161300383137,-9542.51718633199,-96.8123751199157,-432.4730200044522,-0.1187636756451873,-9.8
44.229800000344746,-3366.297959982115,-9585.81353733245,-96.8241922437069,-433.4530200044791,-0.11758195144882322,-9.8
44.329800000348065,-3375.9809657434694,-9629.207888332889,-96.83589178456705,-434.4330200045059,-0.11641198566315225,-9.8
44.429800000351385,-3385.6651356227326,-9672.700239333333,-96.84747491247113,-435.41302000453277,-0.11525366128950054,-9.8
44.529800000354705,-3395.35045803669,-9716.290590333787,-96.85894278575333,-436.3930200045596,-0.11410686249329238,-9.8
44.629800000358024,-3405.0369215173755,-9759.978941334251,-96.87029655122247,-437.37302000458646,-0.11297147459249857,-9.8
44.729800000361344,-3414.7245147109184,-9803.765292334725,-96.88153734427527,-438.3530200046133,-0.11184738404631211,-9.8
44.82980000036466,-3424.413226376443,-9847.649643335173,-96.89266628901203,-439.33302000464016,-0.11073447844358242,-9.8
44.92980000036798,-3434.1030453849085,-9891.631994335632,-96.90368449834759,-440.313020004667,-0.1096326464917059,-9.8
45.0298000003713,-3443.7939607180174,-9935.712345336102,-96.9145930741229,-441.29302000469386,-0.10854177800549003,-9.8
45.12980000037462,-3453.4859614670972,-9979.890696336584,-96.92539310721592,-442.2730200047207,-0.10746176389604578,-9.8
45.22980000037794,-3463.179036832022,-10024.16704733706,-96.93608567764947,-443.25302000474755,-0.106392496160014,-9.8
45.32980000038126,-3472.8731761201175,-10068.541398337524,-96.94667185469999,-444.2330200047744,-0.10533386786867993,-9.8
45.42980000038458,-3482.5683687451487,-10113.013749337997,-96.95715269700531,-445.21302000480125,-0.10428577315719956,-9.8
45.5298000003879,-3492.2646042261736,-10157.584100338483,-96.96752925266844,-446.1930200048281,-0.1032481072142275,-9.8
45.62980000039122,-3501.961872186555,-10202.252451338984,-96.97780255936387,-447.17302000485495,-0.10222076627127663,-9.8
45.72980000039454,-3511.6601623528836,-10247.018802339462,-96.98797364444093,-448.1530200048818,-0.1012036475923832,-9.8
45.82980000039786,-3521.3594645540065,-10291.88315333994,-96.99804352502717,-449.13302000490864,-0.10019664946377738,-9.8
45.92980000040118,-3531.0597687199574,-10336.84550434043,-97.00801320812886,-450.1130200049355,-0.09919967118382544,-9.8
46.0298000004045,-3540.7610648809714,-10381.905855340936,-97.01788369073273,-451.09302000496234,-0.09821261305285667,-9.8
46.12980000040782,-3550.46334316648,-10427.064206341449,-97.02765595990518,-452.0730200049892,-0.09723537636324586,-9.8
46.22980000041114,-3560.166593804128,-10472.320557341933,-97.03733099289072,-453.05302000501604,-0.09626786338956173,-9.8
46.32980000041446,-3569.870807118807,-10517.674908342426,-97.04690975721093,-454.0330200050429,-0.09530997737868141,-9.8
46.42980000041778,-3579.5759735316688,-10563.127259342935,-97.05639321075941,-455.01302000506973,-0.09436162254028524,-9.8
46.5298000004211,-3589.2820835591783,-10608.677610343455,-97.06578230189909,-455.9930200050966,-0.09342270403713115,-9.8
46.62980000042442,-3598.9891278121804,-10654.325961343971,-97.07507796955622,-456.97302000512343,-0.09249312797565779,-9.8
46.72980000042774,-3608.6970969949275,-10700.07231234447,-97.0842811433143,-457.9530200051503,-0.09157280139658397,-9.8
46.82980000043106,-3618.405981904151,-10745.916663344982,-97.09339274350798,-458.9330200051771,-0.09066163226552604,-9.8
46.929800000434376,-3628.11577342819,-10791.859014345508,-97.10241368131382,-459.913020005204,-0.08975952946391352,-9.8
47.029800000437696,-3637.8264625460247,-10837.899365346042,-97.1113448588422,-460.8930200052308,-0.08886640277980717,-9.8
47.129800000441016,-3647.53804032641,-10884.03771634656,-97.12018716922734,-461.8730200052577,-0.0879821628988946,-9.8
47.229800000444335,-3657.250497926959,-10930.274067347076,-97.12894149671637,-462.8530200052845,-0.08710672139557651,-9.8
47.329800000447655,-3666.963826593261,-10976.608418347605,-97.13760871675805,-463.83302000531137,-0.08623999072410271,-9.8
47.429800000450975,-3676.678017658037,-11023.040769348145,-97.14618969609032,-464.8130200053382,-0.08538188420981108,-9.8
47.529800000454294,-3686.3930625402304,-11069.571120348695,-97.15468529282694,-465.79302000536507,-0.08453231604046607,-9.8
47.629800000457614,-3696.108952744174,-11116.199471349217,-97.163096356543,-466.7730200053919,-0.08369120125771268,-9.8
47.72980000046093,-3705.8256798587304,-11162.92582234975,-97.17142372836041,-467.75302000541876,-0.08285845574851791,-9.8
47.82980000046425,-3715.54323555648,-11209.750173350296,-97.17966824103176,-468.7330200054456,-0.08203399623678642,-9.8
47.92980000046757,-3725.261611592813,-11256.67252435085,-97.1878307190233,-469.71302000547246,-0.08121774027507378,-9.8
48.02980000047089,-3734.9807998051992,-11303.692875351406,-97.19591197859752,-470.6930200054993,-0.08040960623631044,-9.8
48.12980000047421,-3744.7007921123045,-11350.811226351945,-97.20391282789556,-471.67302000552615,-0.0796095133055772,-9.8
48.22980000047753,-3754.421580513218,-11398.027577352494,-97.2118340670169,-472.653020005553,-0.07881738147212403,-9.8
48.32980000048085,-3764.1431570866307,-11445.341928353053,-97.21967648809975,-473.63302000557985,-0.07803313152134095,-9.8
48.42980000048417,-3773.8655139900584,-11492.754279353623,-97.22744087540066,-474.6130200056067,-0.07725668502678396,-9.8
48.52980000048749,-3783.588643459047,-11540.264630354186,-97.2351280053727,-475.59302000563355,-0.07648796434237326,-9.8
48.62980000049081,-3793.3125378064065,-11587.87298135474,-97.24273864674328,-476.5730200056604,-0.07572689259459864,-9.8
48.72980000049413,-3803.0371894214336,-11635.579332355304,-97.2502735605903,-477.55302000568724,-0.07497339367490596,-9.8
48.82980000049745,-3812.762590769153,-11683.383683355878,-97.25773350041845,-478.5330200057141,-0.07422739223207664,-9.8
48.92980000050077,-3822.488734389543,-11731.286034356466,-97.26511921223599,-479.51302000574094,-0.07348881366453774,-9.8
49.02980000050409,-3832.21561289685,-11779.286385357034,-97.27243143462748,-480.4930200057678,-0.07275758411309319,-9.8
49.12980000050741,-3841.943218978786,-11827.384736357602,-97.27967089882844,-481.47302000579464,-0.07203363045345945,-9.8
49.22980000051073,-3851.671545395827,-11875.581087358181,-97.28683832879868,-482.4530200058215,-0.07131688028893457,-9.8
49.32980000051405,-3861.400584980484,-11923.875438358773,-97.29393444129445,-483.43302000584833,-0.07060726194317368,-9.8
49.42980000051737,-3871.1303306365826,-11972.267789359374,-97.30095994593977,-484.4130200058752,-0.06990470445306762,-9.8
49.52980000052069,-3880.86077533856,-12020.758140359947,-97.3079155452981,-485.39302000590203,-0.06920913756156644,-9.8
49.62980000052401,-3890.5919121307593,-12069.346491360531,-97.31480193494218,-486.3730200059289,-0.0685204917106983,-9.8
49.72980000052733,-3900.3237341267245,-12118.032842361126,-97.32161980352353,-487.3530200059557,-0.0678386980346275,-9.8
49.829800000530646,-3910.0562345085514,-12166.817193361736,-97.32836983284193,-488.3330200059826,-0.06716368835268938,-9.8
49.929800000533966,-3919.7894065261426,-12215.69954436234,-97.33505269791198,-489.3130200060094,-0.06649539516275382,-9.8
50.029800000537286,-3929.5232434965706,-12264.679895362928,-97.34166906703253,-490.2930200060363,-0.06583375163426375,-9.8
50.129800000540605,-3939.2577388034165,-12313.758246363526,-97.34821960185305,-491.2730200060631,-0.06517869160161283,-9.8
50.229800000543925,-3948.992885896099,-12362.934597364141,-97.35470495743861,-492.25302000608997,-0.06453014955763514,-9.8
50.329800000547245,-3958.7286782891983,-12412.208948364767,-97.36112578233694,-493.2330200061168,-0.06388806064691366,-9.8
50.429800000550564,-3968.465109561838,-12461.581299365373,-97.36748271864201,-494.21302000614367,-0.06325236065940665,-9.8
50.529800000553884,-3978.2021733570336,-12511.051650365976,-97.3737764020594,-495.1930200061705,-0.06262298602391958,-9.8
50.6298000005572,-3987.9398633810424,-12560.620001366595,-97.3800074619688,-496.17302000619736,-0.061999873801857674,-9.8
50.72980000056052,-3997.6781734027613,-12610.286352367224,-97.38617652148785,-497.1530200062242,-0.061382961680831016,-9.8
50.82980000056384,-4007.417097253073,-12660.050703367864,-97.39228419753371,-498.13302000625106,-0.06077218796850836,-9.8
50.92980000056716,-4017.156628824252,-12709.913054368473,-97.39833110088516,-499.1130200062779,-0.06016749158639989,-9.8
51.02980000057048,-4026.8967620693347,-12759.873405369095,-97.40431783624376,-500.09302000630476,-0.05956881206374476,-9.8
51.1298000005738,-4036.6374910015484,-12809.93175636973,-97.41024500229365,-501.0730200063316,-0.05897608953153011,-9.8
51.22980000057712,-4046.378809693675,-12860.088107370375,-97.41611319176278,-502.05302000635845,-0.05838926471636974,-9.8
51.32980000058044,-4056.1207122774767,-12910.342458371017,-97.42192299148051,-503.0330200063853,-0.057808278934738055,-9.8
51.42980000058376,-4065.8631929431076,-12960.694809371642,-97.42767498243752,-504.01302000641215,-0.05723307408698908,-9.8
51.52980000058708,-4075.606245938525,-13011.145160372282,-97.43336973984354,-504.993020006439,-0.056663592651572614,-9.8
51.6298000005904,-4085.3498655689204,-13061.69351137293,-97.43900783318459,-505.97302000646584,-0.05609977767931795,-9.8
51.72980000059372,-4095.0940461961595,-13112.33986237359,-97.44458982628053,-506.9530200064927,-0.05554157278767491,-9.8
51.82980000059704,-4104.8387822382065,-13163.084213374237,-97.45011627734091,-507.93302000651954,-0.05498892215513074,-9.8
51.92980000060036,-4114.584068168552,-13213.92656437488,-97.45558773902073,-508.9130200065464,-0.05444177051563237,-9.8
52.02980000060368,-4124.329898515702,-13264.866915375535,-97.46100475847632,-509.89302000657324,-0.05390006315299978,-9.8
52.129800000607,-4134.076267862578,-13315.9052663762,-97.46636787741967,-510.8730200066001,-0.05336374589549209,-9.8
52.22980000061032,-4143.823170846017,-13367.041617376874,-97.47167763217254,-511.85302000662693,-0.05283276511039681,-9.8
52.32980000061364,-4153.57060215622,-13418.275968377528,-97.47693455371977,-512.8330200066538,-0.05230706769870075,-9.8
52.42980000061696,-4163.318556536231,-13469.608319378187,-97.48213916776349,-513.8130200066806,-0.05178660108966149,-9.8
52.52980000062028,-4173.067028781406,-13521.038670378855,-97.4872919947745,-514.7930200067075,-0.05127131323568257,-9.8
52.6298000006236,-4182.816013738853,-13572.567021379535,-97.49239355004515,-515.7730200067343,-0.050761152607011084,-9.8
52.729800000626916,-4192.565506306988,-13624.193372380223,-97.49744434374033,-516.7530200067612,-0.05025606818665018,-9.8
52.829800000630236,-4202.315501434953,-13675.917723380886,-97.50244488094842,-517.733020006788,-0.04975600946525205,-9.8
52.929800000633556,-4212.065994122191,-13727.74007438156,-97.50739566173216,-518.7130200068149,-0.04926092643604818,-9.8
53.029800000636875,-4221.816979417863,-13779.660425382244,-97.51229718117915,-519.6930200068417,-0.04877076958978144,-9.8
53.129800000640195,-4231.568452420421,-13831.678776382942,-97.51714992945028,-520.6730200068686,-0.048285489909870805,-9.8
53.229800000643515,-4241.320408277085,-13883.795127383632,-97.52195439182886,-521.6530200068954,-0.04780503886750331,-9.8
53.329800000646834,-4251.072842183323,-13936.00947838431,-97.52671104877032,-522.6330200069223,-0.04732936841665136,-9.8
53.429800000650154,-4260.825749382478,-13988.321829384999,-97.5314203759491,-523.6130200069491,-0.046858430989399125,-9.8
53.52980000065347,-4270.579125165154,-14040.7321803857,-97.53608284430612,-524.593020006976,-0.046392179491181906,-9.8
53.62980000065679,-4280.332964868841,-14093.240531386415,-97.54069892009689,-525.5730200070028,-0.04593056729598466,-9.8
53.72980000066011,-4290.087263877447,-14145.846882387108,-97.54526906493787,-526.5530200070297,-0.04547354824169503,-9.8
53.82980000066343,-4299.8420176207865,-14198.551233387801,-97.54979373585158,-527.5330200070565,-0.04502107662560739,-9.8
53.92980000066675,-4309.597221574134,-14251.353584388506,-97.55427338531325,-528.5130200070834,-0.0445731071997475,-9.8
54.02980000067007,-4319.3528712578,-14304.253935389226,-97.55870846129669,-529.4930200071102,-0.04412959516628234,-9.8
54.12980000067339,-4329.1089622367035,-14357.252286389954,-97.56309940731683,-530.473020007137,-0.043690496173280025,-9.8
54.22980000067671,-4338.865490119823,-14410.348637390653,-97.56744666247674,-531.4530200071639,-0.043255766309988175,-9.8
54.32980000068003,-4348.622450559888,-14463.54298839136,-97.57175066150995,-532.4330200071907,-0.042825362102625775,-9.8
54.42980000068335,-4358.379839252853,-14516.835339392084,-97.57601183482423,-533.4130200072176,-0.042399240509983116,-9.8
54.52980000068667,-4368.137651937525,-14570.22569039282,-97.58023060854472,-534.3930200072444,-0.041977358919115915,-9.8
54.62980000068999,-4377.895884395089,-14623.71404139355,-97.58440740455643,-535.3730200072713,-0.0415596751411087,-9.8
54.72980000069331,-4387.654532448707,-14677.300392394263,-97.58854264054656,-536.3530200072981,-0.04114614740681688,-9.8
54.82980000069663,-4397.41359196311,-14730.98474339499,-97.5926367300464,-537.333020007325,-0.04073673436270475,-9.8
54.92980000069995,-4407.173058844187,-14784.767094395731,-97.59669008247253,-538.3130200073518,-0.040331395066697695,-9.8
55.02980000070327,-4416.932929038537,-14838.64744539648,-97.60070310316767,-539.2930200073787,-0.0399300889841232,-9.8
55.12980000070659,-4426.693198533124,-14892.625796397213,-97.60467619344126,-540.2730200074055,-0.03953277598363414,-9.8
55.22980000070991,-4436.453863354814,-14946.702147397944,-97.60860975060899,-541.2530200074324,-0.03913941633326523,-9.8
55.32980000071323,-4446.214919570012,-15000.876498398688,-97.61250416803422,-542.2330200074592,-0.0387499706962835,-9.8
55.42980000071655,-4455.976363284252,-15055.148849399442,-97.61635983516601,-543.2130200074861,-0.038364400127401055,-9.8
55.52980000071987,-4465.738190641875,-15109.519200400207,-97.620177137578,-544.1930200075129,-0.03798266606886003,-9.8
55.629800000723186,-4475.500397825513,-15163.987551400944,-97.6239564570072,-545.1730200075398,-0.03760473034658318,-9.8
55.729800000726506,-4485.262981055824,-15218.553902401693,-97.62769817139272,-546.1530200075666,-0.03723055516627838,-9.8
55.829800000729826,-4495.0259365910615,-15273.218253402452,-97.63140265491295,-547.1330200075935,-0.03686010310973664,-9.8
55.929800000733145,-4504.78926072673,-15327.980604403221,-97.63507027802265,-548.1130200076203,-0.03649333713110536,-9.8
56.029800000736465,-4514.552949795166,-15382.840955403992,-97.63870140749118,-549.0930200076472,-0.0361302205530869,-9.8
56.129800000739785,-4524.317000165203,-15437.799306404746,-97.64229640643802,-550.073020007674,-0.035770717063368096,-9.8
56.229800000743104,-4534.081408241812,-15492.85565740551,-97.64585563436974,-551.0530200077009,-0.03541479071093434,-9.8
56.329800000746424,-4543.846170465738,-15548.010008406283,-97.64937944721576,-552.0330200077277,-0.03506240590248311,-9.8
56.429800000749744,-4553.611283313132,-15603.262359407068,-97.65286819736353,-553.0130200077546,-0.034713527398920974,-9.8
56.52980000075306,-4563.376743295233,-15658.612710407846,-97.65632223369482,-553.9930200077814,-0.034368120311722095,-9.8
56.62980000075638,-4573.142546957942,-15714.061061408614,-97.65974190161924,-554.9730200078083,-0.03402615009957621,-9.8
56.7298000007597,-4582.908690881589,-15769.607412409394,-97.66312754311004,-555.9530200078351,-0.03368758256482174,-9.8
56.82980000076302,-4592.675171680505,-15825.251763410182,-97.66647949673748,-556.933020007862,-0.033352383850090206,-9.8
56.92980000076634,-4602.441986002713,-15880.994114410985,-97.6697980977033,-557.9130200078888,-0.033020520434874356,-9.8
57.02980000076966,-4612.209130529568,-15936.834465411768,-97.67308367787334,-558.8930200079157,-0.032691959132257864,-9.8
57.12980000077298,-4621.976601975467,-15992.772816412551,-97.67633656581174,-559.8730200079425,-0.032366667085497625,-9.8
57.2298000007763,-4631.744397087496,-16048.809167413345,-97.67955708681367,-560.8530200079693,-0.03204461176474993,-9.8
57.32980000077962,-4641.512512645119,-16104.943518414151,-97.68274556293673,-561.8330200079962,-0.03172576096393698,-9.8
57.42980000078294,-4651.280945459828,-16161.175869414967,-97.68590231303438,-562.813020008023,-0.03141008279738955,-9.8
57.52980000078626,-4661.049692374841,-16217.506220415755,-97.68902765278727,-563.7930200080499,-0.03109754569672951,-9.8
57.62980000078958,-4670.818750264788,-16273.934571416554,-97.69212189473527,-564.7730200080767,-0.03078811840765816,-9.8
57.7298000007929,-4680.58811603541,-16330.460922417364,-97.69518534830834,-565.7530200081036,-0.03048176998686536,-9.8
57.82980000079622,-4690.357786623221,-16387.085273418183,-97.69821831985732,-566.7330200081304,-0.030178469798965324,-9.8
57.92980000079954,-4700.127758995208,-16443.80762441899,-97.70122111268529,-567.7130200081573,-0.029878187513345367,-9.8
58.02980000080286,-4709.898030148588,-16500.627975419822,-97.70419402707672,-568.6930200081841,-0.029580893101258,-9.8
58.12980000080618,-4719.6685971104025,-16557.54632642066,-97.70713736032864,-569.673020008211,-0.0292865568327052,-9.8
58.2298000008095,-4729.439456937281,-16614.56267742147,-97.71005140677961,-570.6530200082378,-0.02899514927353053,-9.8
58.32980000081282,-4739.210606715168,-16671.677028422288,-97.71293645783952,-571.6330200082647,-0.028706641282461476,-9.8
58.42980000081614,-4748.982043559012,-16728.889379423115,-97.71579280201904,-572.6130200082915,-0.028421004008135853,-9.8
58.529800000819456,-4758.753764612416,-16786.199730423956,-97.71862072495784,-573.5930200083184,-0.028138208886304028,-9.8
58.629800000822776,-4768.525767047436,-16843.60808142479,-97.72142050945305,-574.5730200083452,-0.027858227636970767,-9.8
58.729800000826096,-4778.298048064271,-16901.11443242561,-97.72419243548859,-575.5530200083721,-0.027581032261462468,-9.8
58.829800000829415,-4788.070604890968,-16958.718783426444,-97.72693678026218,-576.5330200083989,-0.02730659503973243,-9.8
58.929800000832735,-4797.843434783172,-17016.421134427295,-97.72965381821301,-577.5130200084258,-0.0270348885275844,-9.8
59.029800000836055,-4807.6165350237925,-17074.221485428156,-97.73234382104997,-578.4930200084526,-0.026765885553858837,-9.8
59.129800000839374,-4817.389902922819,-17132.119836429,-97.73500705777842,-579.4730200084795,-0.0264995592177506,-9.8
59.229800000842694,-4827.163535817024,-17190.116187429838,-97.73764379472672,-580.4530200085063,-0.026235882886156858,-9.8
59.329800000846014,-4836.9374310696185,-17248.210538430685,-97.74025429557352,-581.4330200085332,-0.02597483019095037,-9.8
59.42980000084933,-4846.71158607007,-17306.402889431545,-97.74283882137387,-582.41302000856,-0.025716375026364702,-9.8
59.52980000085265,-4856.485998233848,-17364.693240432414,-97.74539763058453,-583.3930200085869,-0.025460491546462904,-9.8
59.62980000085597,-4866.260665002108,-17423.081591433256,-97.7479309790917,-584.3730200086137,-0.02520715416236996,-9.8
59.72980000085929,-4876.035583841495,-17481.567942434114,-97.75043912023462,-585.3530200086406,-0.024956337539913775,-9.8
59.82980000086261,-4885.8107522438495,-17540.152293434985,-97.75292230483193,-586.3330200086674,-0.02470801659697308,-9.8
59.92980000086593,-4895.586167725945,-17598.834644435865,-97.75538078120694,-587.3130200086943,-0.024462166500970994,-9.8
60.02980000086925,-4905.361827829308,-17657.614995436747,-97.7578147952114,-588.2930200087211,-0.024218762666485816,-9.8
60.12980000087257,-4915.1377301199045,-17716.493346437604,-97.76022459025141,-589.273020008748,-0.023977780752666433,-9.8
60.22980000087589,-4924.91387218789,-17775.46969743847,-97.76261040731083,-590.2530200087748,-0.023739196660883977,-9.8
60.32980000087921,-4934.6902516474365,-17834.54404843935,-97.76497248497569,-591.2330200088016,-0.023502986532296433,-9.8
60.42980000088253,-4944.4668661364685,-17893.71639944024,-97.76731105945827,-592.2130200088285,-0.02326912674544168,-9.8
60.52980000088585,-4954.243713316369,-17952.986750441127,-97.76962636462025,-593.1930200088553,-0.023037593913914023,-9.8
60.62980000088917,-4964.020790871832,-18012.355101442005,-97.77191863199619,-594.1730200088822,-0.02280836488403004,-9.8
60.72980000089249,-4973.798096510565,-18071.821452442895,-97.77418809081695,-595.153020008909,-0.02258141673247316,-9.8
60.82980000089581,-4983.575627963089,-18131.385803443794,-97.77643496803321,-596.1330200089359,-0.022356726763947066,-9.8
60.92980000089913,-4993.353382982527,-18191.048154444703,-97.77865948833599,-597.1130200089627,-0.022134272509125807,-9.8
61.02980000090245,-5003.131359344306,-18250.80850544559,-97.78086187418204,-598.0930200089896,-0.02191403172211359,-9.8
61.12980000090577,-5012.909554846019,-18310.666856446478,-97.78304234581366,-599.0730200090164,-0.021695982378457046,-9.8
61.22980000090909,-5022.687967307223,-18370.623207447377,-97.78520112128206,-600.0530200090433,-0.021480102672821744,-9.8
61.32980000091241,-5032.466594569072,-18430.67755844829,-97.78733841646904,-601.0330200090701,-0.021266371016805508,-9.8
61.429800000915726,-5042.245434494285,-18490.829909449218,-97.78945444510758,-602.013020009097,-0.02105476603690093,-9.8
61.529800000919046,-5052.024484966814,-18551.080260450115,-97.79154941880469,-602.9930200091238,-0.020845266572196763,-9.8
61.629800000922366,-5061.803743891656,-18611.428611451025,-97.79362354706136,-603.9730200091507,-0.020637851672379526,-9.8
61.729800000925685,-5071.583209194678,-18671.874962451944,-97.79567703729448,-604.9530200091775,-0.020432500595557457,-9.8
61.829800000929005,-5081.362878822361,-18732.419313452872,-97.79771009485685,-605.9330200092044,-0.02022919280624258,-9.8
61.929800000932325,-5091.14275074165,-18793.061664453795,-97.79972292305786,-606.9130200092312,-0.02002790797329368,-9.8
62.029800000935644,-5100.922822939674,-18853.8020154547,-97.80171572318392,-607.8930200092581,-0.019828625967868163,-9.8
62.129800000938964,-5110.7030934236145,-18914.64036645562,-97.80368869451881,-608.8730200092849,-0.019631326861388132,-9.8
62.229800000942284,-5120.483560220505,-18975.57671745656,-97.80564203436317,-609.8530200093118,-0.019435990923591717,-9.8
62.3298000009456,-5130.26422137699,-19036.61106845751,-97.80757593805473,-610.8330200093386,-0.019242598620513363,-9.8
62.42980000094892,-5140.045074959123,-19097.743419458442,-97.80949059898747,-611.8130200093655,-0.01905113061256003,-9.8
62.52980000095224,-5149.826119052253,-19158.97377045937,-97.81138620863051,-612.7930200093923,-0.018861567752626485,-9.8
62.62980000095556,-5159.607351760731,-19220.30212146031,-97.81326295654874,-613.7730200094192,-0.018673891084036498,-9.8
62.72980000095888,-5169.38877120783,-19281.72847246126,-97.81512103042014,-614.753020009446,-0.018488081838803794,-9.8
62.8298000009622,-5179.170375535421,-19343.25282346222,-97.81696061605565,-615.7330200094729,-0.018304121435649634,-9.8
62.92980000096552,-5188.952162903917,-19404.875174463145,-97.8187818974174,-616.7130200094997,-0.018121991478174948,-9.8
63.02980000096884,-5198.734131492032,-19466.59552546409,-97.82058505663652,-617.6930200095265,-0.017941673753085752,-9.8
63.12980000097216,-5208.516279496594,-19528.41387646505,-97.82237027403258,-618.6730200095534,-0.017763150228244484,-9.8
63.22980000097548,-5218.298605132357,-19590.33022746602,-97.82413772813011,-619.6530200095802,-0.017586403051019772,-9.8
63.3298000009788,-5228.0811066318665,-19652.344578466986,-97.82588759567795,-620.6330200096071,-0.0174114145463502,-9.8
63.42980000098212,-5237.863782245202,-19714.456929467935,-97.82762005166647,-621.6130200096339,-0.017238167215024802,-9.8
63.52980000098544,-5247.646630239947,-19776.667280468893,-97.82933526934397,-622.5930200096608,-0.01706664373203992,-9.8
63.62980000098876,-5257.429648900842,-19838.97563146986,-97.83103342023566,-623.5730200096876,-0.016896826944703847,-9.8
63.72980000099208,-5267.212836529725,-19901.38198247084,-97.83271467415948,-624.5530200097145,-0.016728699871050523,-9.8
63.8298000009954,-5276.996191445332,-19963.886333471808,-97.83437919924414,-625.5330200097413,-0.016562245698043654,-9.8
63.92980000099872,-5286.7797119831,-20026.488684472777,-97.83602716194501,-626.5130200097682,-0.016397447779976204,-9.8
64.02980000100203,-5296.563396495076,-20089.189035473755,-97.83765872706135,-627.493020009795,-0.01623428963675977,-9.8
64.12980000100535,-5306.347243349705,-20151.987386474746,-97.83927405775296,-628.4730200098219,-0.01607275495225302,-9.8
64.22980000100867,-5316.131250931604,-20214.883737475746,-97.84087331555554,-629.4530200098487,-0.01591282757272161,-9.8
64.32980000101199,-5325.915417641503,-20277.87808847672,-97.84245666039796,-630.4330200098756,-0.01575449150511865,-9.8
64.42980000101531,-5335.699741896071,-20340.970439477696,-97.84402425061752,-631.4130200099024,-0.015597730915557051,-9.8
64.52980000101863,-5345.484222127681,-20404.160790478683,-97.84557624297608,-632.3930200099293,-0.015442530127693033,-9.8
64.62980000102195,-5355.268856784329,-20467.449141479683,-97.84711279267593,-633.3730200099561,-0.015288873621143395,-9.8
